,SystemName,1.1.1,1.1.2,1.1.3,1.2.1,1.2.2,1.2.3,1.3.1,1.3.2,1.3.3,1.4.1,1.4.2,1.4.3,1.5.1,1.5.2,1.5.3,1.6.1,1.6.2,1.6.3,1.7.1,1.7.2,1.7.3,1.8.1,1.8.2,1.8.3,1.9.1,1.9.2,1.9.3,Result
1722,System-59_11,52,52,53,52,50,50,58,50,59,54,51,56,58,52,53,57,59,58,52,53,55,58,51,59,54,59,59,0
1723,System-59_12,52,52,52,52,58,51,58,54,56,57,50,51,54,59,51,56,57,58,51,53,54,52,56,58,58,50,59,0
1724,System-59_13,51,52,55,53,55,58,58,50,57,55,54,50,55,55,50,55,50,56,51,53,50,51,51,57,50,53,58,0
1725,System-59_14,58,53,57,59,55,50,50,58,53,57,52,59,58,51,52,57,57,51,54,56,55,53,52,52,51,52,59,0
1726,System-59_15,50,58,50,57,55,59,55,59,56,52,59,59,53,57,55,55,55,55,50,52,52,56,51,59,57,53,59,0
1727,System-59_16,56,52,56,55,51,53,58,58,51,51,53,50,52,50,52,59,58,57,51,52,50,58,58,51,55,51,58,0
1728,System-59_17,59,50,52,53,58,55,56,54,54,54,56,55,59,50,58,55,59,58,55,59,59,57,53,52,57,57,52,0
1729,System-59_18,54,56,53,50,51,58,56,55,55,50,59,56,50,55,56,57,50,52,53,56,57,53,51,53,58,55,53,0
1730,System-59_19,55,56,52,56,50,54,56,50,57,58,57,57,51,50,58,53,50,57,55,56,57,50,51,58,56,54,57,0
1731,System-59_20,54,55,56,52,56,58,50,57,54,59,51,58,55,50,58,55,59,58,51,56,59,57,51,52,53,57,57,0
1732,System-59_21,52,59,57,51,57,52,57,58,50,56,58,53,58,55,57,52,50,56,54,52,54,52,53,54,54,53,57,0
1733,System-59_22,51,57,57,53,53,55,52,59,56,56,58,58,55,50,57,54,59,53,50,59,50,57,52,53,59,54,57,0
1734,System-59_23,56,54,52,51,52,55,57,52,56,55,51,57,55,50,57,57,57,57,50,54,57,52,51,53,55,50,56,0
1735,System-59_24,55,52,55,55,55,57,53,55,57,50,55,51,57,59,57,54,56,53,52,52,52,57,56,50,56,58,52,0
1736,System-59_25,51,53,59,51,59,56,54,54,57,55,52,51,57,59,59,58,53,52,58,53,59,55,57,52,53,55,58,0
1737,System-59_26,57,52,54,51,53,50,55,55,51,58,56,50,57,57,50,50,51,53,59,57,51,54,57,52,58,59,53,0
1738,System-59_27,56,53,54,57,51,59,57,57,57,57,58,51,55,58,55,51,52,52,56,57,52,54,59,52,51,53,52,0
1739,System-59_28,50,55,53,52,52,50,57,53,51,58,57,59,52,55,57,57,51,53,55,57,52,51,58,55,59,57,50,0
1740,System-60_0,60,60,63,68,61,64,63,61,63,60,69,64,62,67,60,64,64,67,69,61,66,66,64,67,67,62,61,0
1741,System-60_1,60,62,60,66,69,67,69,69,69,69,64,62,68,67,65,63,67,63,67,63,66,63,63,69,64,65,68,0
1742,System-60_2,69,66,67,66,67,66,63,64,60,61,64,60,65,67,61,68,67,65,62,60,69,61,60,66,69,60,68,0
1743,System-60_3,67,69,60,64,64,67,67,62,64,65,60,65,64,67,64,60,60,67,65,61,67,68,61,64,63,64,60,0
1744,System-60_4,68,61,64,61,68,66,67,63,61,60,63,63,64,63,66,61,69,66,62,69,65,61,63,61,68,65,64,0
1745,System-60_5,65,69,62,64,63,61,68,68,60,67,66,62,69,68,60,65,66,60,69,68,66,63,68,60,67,65,69,0
1746,System-60_6,64,68,61,62,61,63,66,65,69,61,60,63,68,65,60,68,60,65,67,63,69,65,61,69,68,68,66,0
1747,System-60_7,63,60,60,61,60,60,67,64,61,63,62,61,62,63,67,61,60,64,63,61,68,67,66,68,61,60,64,0
1748,System-60_8,68,69,62,69,60,60,65,63,62,62,69,63,68,69,63,63,63,66,62,60,63,67,63,68,69,62,60,0
1749,System-60_9,69,69,69,63,61,61,62,61,67,67,61,69,66,62,65,68,65,61,69,66,62,69,67,61,69,65,66,0
1750,System-60_10,62,65,62,61,64,67,68,60,64,63,66,69,69,69,64,68,64,62,64,65,66,61,67,69,66,69,67,0
1751,System-60_11,61,68,67,62,63,64,62,60,60,62,69,68,65,62,68,61,68,62,61,65,68,68,69,66,62,60,69,0
1752,System-60_12,69,62,62,60,65,61,68,65,62,68,62,66,64,60,64,66,60,68,65,69,67,64,65,68,69,66,63,0
1753,System-60_13,65,61,63,64,62,64,61,64,63,68,60,60,60,62,60,66,60,66,66,69,67,66,66,68,65,65,62,0
1754,System-60_14,66,61,69,60,66,65,67,61,60,63,61,67,61,69,68,63,68,65,64,61,60,62,68,63,61,60,64,0
1755,System-60_15,66,64,65,63,69,61,66,67,65,63,62,66,62,61,66,62,60,63,63,68,67,65,61,63,60,61,60,0
1756,System-60_16,62,65,69,67,63,64,61,65,62,68,60,66,66,63,64,67,69,64,63,66,63,68,67,62,67,63,65,0
1757,System-60_17,66,68,60,68,68,65,63,69,65,63,68,67,66,63,63,65,65,68,65,62,64,67,60,63,69,64,68,0
1758,System-60_18,63,63,66,65,60,64,61,69,65,62,66,67,60,65,68,69,63,66,62,68,68,68,64,66,63,61,60,0
1759,System-60_19,68,61,66,69,64,62,61,69,66,65,65,60,64,65,69,62,62,67,66,65,66,62,69,65,65,62,63,0
1760,System-60_20,62,69,60,62,62,61,65,69,69,62,63,66,65,64,62,62,66,64,63,63,69,65,65,61,61,69,66,0
1761,System-60_21,67,67,60,60,66,68,62,62,62,60,64,63,66,64,69,60,61,66,64,61,64,60,67,61,66,64,61,0
1762,System-60_22,65,61,66,65,65,61,62,69,66,66,60,62,69,60,69,62,69,66,61,61,64,69,65,67,63,62,64,0
1763,System-60_23,66,66,67,62,68,64,66,60,64,65,60,60,63,62,65,66,61,65,62,66,63,64,67,61,66,60,69,0
1764,System-60_24,69,64,68,67,62,67,67,63,65,65,60,61,69,64,65,66,68,67,64,68,60,68,66,64,62,67,68,0
1765,System-60_25,65,66,67,63,66,64,64,65,60,61,62,60,61,62,67,68,67,60,60,66,66,69,67,68,67,65,63,0
1766,System-60_26,61,68,60,65,69,66,65,60,61,61,60,63,62,65,64,66,62,69,62,68,62,62,64,63,61,60,63,0
1767,System-60_27,65,62,62,64,62,66,68,69,63,65,69,63,66,63,69,68,61,63,69,69,61,62,65,67,62,60,69,0
1768,System-60_28,65,65,60,61,64,67,65,66,61,62,65,65,65,69,60,68,60,60,69,65,68,65,64,69,62,66,69,0
1769,System-61_0,68,68,61,66,69,65,68,67,63,68,62,60,65,65,65,61,62,64,68,60,63,68,63,67,63,66,63,0
1770,System-61_1,66,68,64,66,69,61,61,62,63,64,60,63,66,62,65,60,65,65,61,61,69,68,66,67,68,61,69,0
1771,System-61_2,66,69,67,64,66,68,62,60,67,68,66,63,64,63,69,60,69,67,60,62,62,69,66,60,69,65,62,0
1772,System-61_3,67,64,64,68,60,63,65,62,68,61,60,65,63,69,62,62,64,68,66,61,62,60,66,63,68,66,61,0
1773,System-61_4,60,65,68,67,60,61,69,61,67,65,65,69,63,64,68,68,67,63,66,62,62,69,60,61,61,65,68,0
1774,System-61_5,68,61,61,68,66,62,61,69,62,63,64,63,68,62,63,67,69,62,66,62,60,69,60,62,69,68,60,0
1775,System-61_6,60,66,68,66,69,60,69,69,66,69,67,61,63,69,68,61,62,65,62,67,69,69,63,64,68,64,68,0
1776,System-61_7,63,66,66,63,64,68,69,66,62,63,69,66,67,66,64,67,64,68,60,69,69,63,62,61,60,65,62,0
1777,System-61_8,66,64,66,60,60,62,66,66,63,67,64,68,64,65,69,63,62,66,67,61,68,66,61,63,67,64,69,0
1778,System-61_9,68,68,69,66,62,60,60,61,63,62,69,63,68,68,62,67,60,66,63,61,64,66,69,67,68,62,60,0
1779,System-61_10,69,69,61,62,63,69,60,61,62,62,64,69,62,66,61,65,63,69,66,67,68,64,62,62,67,64,64,0
1780,System-61_11,66,61,65,62,67,69,69,60,61,68,69,67,62,68,69,64,68,61,60,60,66,68,64,63,68,61,66,0
1781,System-61_12,63,65,60,65,64,63,61,66,64,64,69,63,68,66,60,60,66,69,67,64,65,68,60,60,69,62,63,0
1782,System-61_13,61,67,69,63,66,63,62,60,66,64,65,66,63,68,63,62,69,65,67,67,66,69,69,65,67,68,69,0
1783,System-61_14,66,64,68,63,68,62,64,61,64,66,67,67,64,64,67,68,68,68,63,61,61,61,69,68,64,67,63,0
1784,System-61_15,67,64,69,68,63,69,60,63,69,69,69,64,64,68,67,60,69,65,68,68,61,68,62,62,66,60,64,0
1785,System-61_16,60,69,62,60,62,61,62,60,66,68,61,65,65,60,69,62,68,66,67,67,60,61,60,60,66,61,67,0
1786,System-61_17,64,68,67,67,63,65,66,69,66,64,65,69,60,63,61,65,64,65,63,69,63,67,67,68,68,68,64,0
1787,System-61_18,66,60,62,61,67,61,61,68,65,66,65,63,61,60,67,62,68,60,60,61,61,61,67,63,64,60,67,0
1788,System-61_19,65,60,64,60,69,65,67,69,66,62,67,68,69,60,64,65,69,69,66,66,65,62,64,65,66,65,64,0
1789,System-61_20,63,65,65,61,63,69,66,67,67,64,69,67,65,69,64,69,64,66,60,67,66,61,65,66,69,64,60,0
1790,System-61_21,64,69,68,69,69,60,60,60,63,69,60,62,69,69,64,65,64,61,66,66,67,60,60,60,66,68,60,0
1791,System-61_22,62,68,60,65,60,69,65,69,62,61,69,63,61,66,65,63,64,64,66,68,67,62,62,69,66,61,64,0
1792,System-61_23,66,67,60,61,69,64,68,64,67,60,69,62,64,69,68,60,69,61,63,65,64,69,66,64,63,60,68,0
1793,System-61_24,68,66,61,65,60,63,64,68,65,62,60,65,65,65,60,69,69,65,63,67,66,66,68,60,60,65,65,0
1794,System-61_25,63,65,61,65,69,68,69,69,60,63,67,64,64,67,64,68,63,64,66,63,66,63,62,64,60,63,61,0
1795,System-61_26,69,67,66,67,68,63,69,62,66,62,61,61,66,68,65,65,64,68,69,61,69,68,65,60,60,60,62,0
1796,System-61_27,63,65,65,61,65,61,60,62,64,61,64,61,66,65,62,61,60,61,68,62,68,62,64,61,66,66,61,0
1797,System-61_28,64,64,64,61,66,69,61,60,69,65,66,63,63,66,60,60,63,65,67,60,69,60,60,60,62,61,61,0
1798,System-62_0,61,65,65,68,66,65,66,65,62,62,61,60,64,67,60,60,65,67,61,68,67,61,61,60,65,63,64,0
1799,System-62_1,67,60,66,66,66,65,68,66,62,67,66,68,60,69,66,64,64,62,64,61,63,64,66,69,63,61,65,0
1800,System-62_2,64,66,66,64,66,61,66,67,65,69,62,65,69,69,64,65,63,69,63,65,64,68,62,63,62,66,66,0
1801,System-62_3,60,66,67,60,61,62,62,65,62,69,67,67,62,66,60,62,69,66,60,68,61,64,61,68,66,69,64,0
1802,System-62_4,67,63,63,60,66,66,63,69,62,63,69,62,64,64,65,65,66,64,69,64,61,67,65,67,65,61,63,0
1803,System-62_5,69,66,68,65,61,60,61,61,66,62,68,64,63,69,61,60,64,62,62,60,66,63,68,62,67,62,61,0
1804,System-62_6,68,66,63,66,65,69,60,64,62,61,67,65,64,61,65,68,65,66,61,69,66,64,65,65,61,60,62,0
1805,System-62_7,65,68,61,62,63,67,62,69,66,66,69,65,67,67,60,62,67,68,64,64,64,69,66,60,61,66,69,0
1806,System-62_8,69,69,68,66,68,65,62,63,61,63,65,62,62,69,64,68,63,65,65,68,60,67,66,64,69,60,62,0
1807,System-62_9,65,68,68,65,69,62,69,62,62,69,62,62,60,60,63,64,61,64,60,68,61,60,61,68,68,65,69,0
1808,System-62_10,68,69,63,60,68,67,62,69,62,68,61,66,67,62,61,61,64,69,60,62,67,67,63,68,62,61,64,0
1809,System-62_11,64,63,65,69,64,62,63,60,64,60,63,62,68,62,67,69,61,68,62,62,67,60,60,68,61,65,67,0
1810,System-62_12,69,65,69,68,60,64,62,66,69,61,62,60,62,68,63,66,63,63,63,67,65,66,69,65,67,65,67,0
1811,System-62_13,68,65,65,67,67,61,65,62,66,65,60,67,68,64,67,67,69,68,68,67,69,60,62,68,68,66,68,0
1812,System-62_14,62,66,61,69,63,68,69,62,66,69,62,64,60,67,65,60,63,61,69,64,65,62,67,67,62,69,63,0
1813,System-62_15,63,69,61,66,66,60,69,68,62,61,67,67,63,64,69,64,63,60,64,67,65,63,62,66,67,65,68,0
1814,System-62_16,69,60,60,67,67,63,66,64,67,68,62,65,60,66,67,64,68,60,68,62,66,63,66,60,62,68,63,0
1815,System-62_17,66,67,65,62,65,60,63,67,61,61,64,60,68,69,69,63,66,64,61,69,69,67,64,66,67,67,62,0
1816,System-62_18,62,63,60,69,68,64,62,61,67,63,62,69,65,64,67,60,69,63,66,66,61,60,65,62,68,69,65,0
1817,System-62_19,66,66,68,66,68,66,65,60,68,69,64,61,60,63,67,63,68,64,67,67,65,68,68,67,60,66,69,0
1818,System-62_20,64,65,69,67,69,65,69,68,60,62,64,66,60,65,67,65,62,69,62,61,69,64,65,65,63,68,61,0
1819,System-62_21,62,61,63,64,62,68,64,65,65,64,60,62,62,64,64,64,66,60,64,60,65,64,63,66,62,69,65,0
1820,System-62_22,62,64,61,60,68,63,68,63,66,69,62,62,65,62,69,69,66,66,63,61,60,69,65,61,63,66,68,0
1821,System-62_23,67,68,65,60,66,63,66,64,65,64,63,60,62,64,67,65,69,65,67,63,65,68,69,65,67,64,66,0
1822,System-62_24,63,67,62,64,68,68,65,61,69,61,64,61,60,67,63,62,62,60,63,67,65,64,69,67,67,60,61,0
1823,System-62_25,60,61,65,65,60,63,63,66,63,60,67,69,62,65,65,60,64,66,65,66,69,68,68,65,69,66,65,0
1824,System-62_26,69,60,61,66,60,65,68,69,67,65,68,60,60,60,68,61,65,68,66,67,66,61,64,67,68,67,68,0
1825,System-62_27,67,65,64,66,63,61,60,61,62,66,67,63,62,66,67,68,61,60,67,66,60,67,69,62,68,60,63,0
1826,System-62_28,60,69,62,67,61,68,67,68,68,63,64,67,68,61,65,68,65,68,63,62,66,64,62,66,65,67,64,0
1827,System-63_0,62,68,62,68,66,61,63,64,61,64,64,66,63,60,69,69,69,62,61,64,65,66,63,62,62,67,64,0
1828,System-63_1,68,61,65,64,60,65,67,65,69,60,67,62,69,60,61,69,62,66,65,68,66,63,60,64,62,64,67,0
1829,System-63_2,64,64,63,61,61,64,63,66,65,67,62,60,63,68,61,63,64,63,60,62,62,67,65,64,67,65,62,0
1830,System-63_3,64,62,69,63,69,67,60,68,67,64,63,65,63,65,67,68,65,65,62,63,62,61,67,67,60,67,60,0
1831,System-63_4,65,63,60,66,64,61,62,69,64,61,66,68,60,64,68,67,60,60,67,65,62,60,67,67,65,60,64,0
1832,System-63_5,62,62,64,67,69,60,61,68,62,63,68,67,61,64,65,61,69,67,64,62,67,64,63,67,61,65,63,0
1833,System-63_6,67,68,64,65,66,62,69,62,65,66,62,63,69,61,65,68,64,60,66,60,63,61,65,62,67,62,60,0
1834,System-63_7,62,62,60,65,62,61,66,63,60,60,69,64,63,67,61,62,62,65,65,67,67,62,66,61,63,60,66,0
1835,System-63_8,62,62,68,64,69,60,65,65,68,64,67,66,62,69,67,61,62,67,62,68,66,60,60,69,63,62,64,0
1836,System-63_9,66,67,60,65,65,67,69,65,64,69,67,67,63,67,61,63,67,66,63,68,60,65,62,68,64,67,63,0
1837,System-63_10,62,65,67,61,64,60,63,67,63,67,67,62,61,68,60,65,62,68,68,65,67,63,62,61,66,65,65,0
1838,System-63_11,62,69,68,65,68,62,60,67,63,61,65,63,69,64,68,68,69,68,68,61,66,67,67,60,64,60,60,0
1839,System-63_12,68,66,68,65,65,64,68,62,68,65,67,61,61,66,69,69,60,64,62,68,63,67,61,67,69,65,66,0
1840,System-63_13,66,62,67,60,68,61,62,64,65,68,63,61,63,66,60,60,69,64,60,65,64,69,64,65,67,64,62,0
1841,System-63_14,69,65,66,61,67,67,64,68,65,69,65,66,66,64,69,60,68,67,64,66,60,64,61,60,67,69,67,0
1842,System-63_15,61,62,65,68,67,68,61,65,65,69,65,63,67,62,65,64,64,61,62,64,60,62,61,67,64,62,61,0
1843,System-63_16,66,65,64,60,64,63,67,68,67,64,63,63,66,63,64,67,66,60,61,62,63,63,60,60,66,60,66,0
1844,System-63_17,60,61,61,68,67,60,61,60,65,66,65,68,63,69,63,64,61,63,66,62,61,66,62,64,65,61,68,0
1845,System-63_18,63,68,69,62,60,66,60,65,69,62,63,61,63,62,65,64,63,67,63,60,68,69,62,65,63,69,63,0
1846,System-63_19,64,61,66,68,63,64,60,66,67,67,68,60,68,66,69,60,61,66,64,64,63,63,69,63,60,63,67,0
1847,System-63_20,64,60,67,66,60,69,61,66,62,65,62,68,60,66,65,64,69,69,69,68,68,63,63,62,65,67,60,0
1848,System-63_21,61,66,60,65,67,62,67,67,67,60,64,65,65,62,69,63,62,61,64,65,66,66,67,67,63,65,65,0
1849,System-63_22,64,61,63,68,60,67,63,60,66,60,62,68,67,64,65,61,61,64,62,68,68,60,68,62,68,69,64,0
1850,System-63_23,62,69,64,66,62,65,65,67,66,60,60,64,68,66,68,67,60,66,62,67,69,67,64,63,60,69,63,0
1851,System-63_24,62,64,65,66,60,64,67,68,65,64,64,68,66,65,67,67,60,66,64,60,68,60,65,63,66,68,67,0
1852,System-63_25,65,62,67,64,66,68,66,60,65,62,62,64,67,62,61,65,66,63,62,66,62,69,62,69,67,66,66,0
1853,System-63_26,67,66,62,63,60,60,60,69,61,69,60,62,62,66,64,69,67,62,66,62,64,69,66,68,68,67,64,0
1854,System-63_27,61,61,64,67,65,64,68,66,66,60,65,60,60,68,68,60,68,62,68,62,62,66,67,64,61,66,65,0
1855,System-63_28,64,61,67,61,62,66,67,60,65,62,61,60,63,62,65,65,65,64,63,62,66,60,68,61,67,67,69,0
1856,System-64_0,66,60,64,68,66,66,67,69,61,63,65,69,66,63,68,60,62,68,60,69,68,60,66,61,67,65,63,0
1857,System-64_1,65,61,60,68,65,69,67,61,69,62,69,69,60,61,65,61,65,60,69,60,64,60,68,62,63,63,67,0
1858,System-64_2,61,66,61,69,68,68,69,63,64,69,65,69,60,65,65,64,61,60,66,66,62,68,62,60,66,69,67,0
1859,System-64_3,66,61,60,61,62,60,67,61,61,66,61,69,66,60,68,67,65,65,65,64,63,64,69,63,68,69,68,0
1860,System-64_4,69,63,69,67,68,63,68,65,67,64,68,61,69,66,68,65,61,61,66,66,68,66,65,62,69,66,62,0
1861,System-64_5,69,62,64,69,60,60,60,61,64,60,68,69,68,66,67,68,61,62,61,68,67,62,64,61,62,60,65,0
1862,System-64_6,61,63,64,60,68,62,64,68,60,62,64,63,67,63,61,63,67,67,69,68,64,60,65,64,68,66,63,0
1863,System-64_7,64,62,65,60,69,61,66,60,60,67,66,68,61,64,69,61,67,65,64,66,65,63,60,68,67,64,61,0
1864,System-64_8,66,66,68,63,61,63,64,61,65,65,63,66,62,60,69,68,66,65,61,62,62,67,61,61,68,67,66,0
1865,System-64_9,69,60,68,66,61,69,69,68,64,61,69,66,62,60,61,69,68,66,64,66,69,60,64,65,61,68,63,0
1866,System-64_10,64,65,61,65,65,66,64,66,69,65,69,64,60,65,65,61,68,63,68,69,67,65,62,65,65,62,69,0
1867,System-64_11,66,67,65,62,67,62,67,67,63,61,60,63,63,66,60,62,64,61,69,65,64,69,66,60,65,62,68,0
1868,System-64_12,60,69,67,61,66,60,69,61,67,61,68,64,62,62,62,67,63,63,60,69,66,64,65,61,65,65,65,0
1869,System-64_13,61,66,66,62,63,63,68,60,68,62,66,66,64,68,63,62,66,68,61,62,67,60,62,63,64,63,61,0
1870,System-64_14,60,63,65,62,61,66,69,60,60,65,69,66,60,66,63,60,64,65,62,69,68,63,61,60,62,64,65,0
1871,System-64_15,60,65,67,61,60,67,68,69,65,64,68,67,63,62,68,64,62,63,61,68,67,63,67,66,69,65,69,0
1872,System-64_16,61,60,65,63,67,60,60,67,61,64,68,69,66,68,67,68,61,64,67,64,63,68,69,63,61,63,60,0
1873,System-64_17,60,69,62,66,61,69,69,62,65,64,68,67,67,69,66,61,65,63,64,66,60,66,61,67,67,61,65,0
1874,System-64_18,69,64,64,69,66,66,66,61,65,63,67,62,62,64,61,66,62,60,68,63,63,60,65,68,60,61,68,0
1875,System-64_19,65,66,60,62,62,67,64,65,68,67,68,64,65,61,68,60,69,65,62,60,69,68,64,63,67,69,63,0
1876,System-64_20,62,67,64,65,64,68,66,65,69,66,69,68,62,61,65,60,63,61,62,63,60,69,66,66,66,61,63,0
1877,System-64_21,66,68,64,67,67,67,65,69,64,68,65,65,66,63,62,60,68,64,64,65,67,64,61,62,66,63,68,0
1878,System-64_22,66,64,68,62,60,66,61,68,60,64,63,62,68,66,67,65,67,69,68,68,64,64,62,63,68,68,61,0
1879,System-64_23,65,67,60,68,65,65,61,67,66,69,66,69,67,66,69,61,69,60,62,69,63,68,64,64,67,67,65,0
1880,System-64_24,63,60,65,66,65,63,62,68,61,69,66,62,69,63,63,68,66,60,60,66,67,62,61,63,69,60,64,0
1881,System-64_25,64,65,69,64,60,63,68,64,66,64,65,61,68,67,69,68,66,69,63,66,66,61,69,64,64,64,64,0
1882,System-64_26,63,66,65,67,68,69,69,64,60,63,61,62,62,62,67,67,60,61,68,65,63,64,60,66,62,63,66,0
1883,System-64_27,61,64,64,67,61,65,67,61,68,64,62,60,68,67,68,63,66,64,64,66,66,68,65,69,64,64,63,0
1884,System-64_28,68,69,66,69,66,61,64,62,69,60,64,61,62,65,63,69,67,68,60,67,68,69,64,64,61,62,68,0
1885,System-65_0,61,66,62,64,66,64,66,66,64,67,64,65,64,67,67,61,63,62,67,60,60,67,63,62,65,66,66,0
1886,System-65_1,63,64,66,66,68,63,63,61,60,66,64,65,67,67,69,67,69,69,68,68,62,65,67,60,69,65,62,0
1887,System-65_2,68,66,60,65,66,67,65,66,69,68,68,67,68,60,69,69,68,66,63,69,67,68,60,60,66,68,69,0
1888,System-65_3,69,69,66,69,61,66,69,63,66,63,65,61,68,60,64,60,68,62,61,67,60,61,65,62,62,64,61,0
1889,System-65_4,68,69,62,64,66,66,67,66,63,62,60,65,63,67,61,63,63,63,61,66,61,67,67,67,68,63,67,0
1890,System-65_5,62,62,61,61,62,60,60,67,64,68,66,68,65,67,66,68,60,65,61,64,67,67,65,67,68,60,65,0
1891,System-65_6,65,67,67,68,69,68,69,63,62,69,69,64,63,66,63,66,65,67,66,60,61,64,65,66,63,66,61,0
1892,System-65_7,68,60,63,64,66,60,67,63,68,67,62,63,69,63,69,67,69,62,64,66,65,61,61,66,61,61,65,0
1893,System-65_8,62,60,63,63,66,63,67,68,67,67,60,63,69,63,63,66,63,66,61,64,66,62,60,67,64,64,61,0
1894,System-65_9,66,63,66,62,66,61,62,69,64,66,69,61,62,68,69,65,62,64,68,65,65,66,66,60,67,68,60,0
1895,System-65_10,69,66,62,61,65,60,60,63,68,63,69,68,69,68,61,62,61,60,62,66,69,66,65,64,65,68,67,0
1896,System-65_11,60,67,60,60,62,60,65,60,65,63,64,62,66,60,63,68,67,64,67,60,63,69,63,61,67,68,62,0
1897,System-65_12,65,69,67,62,65,60,68,69,65,66,69,60,66,64,66,65,69,69,61,65,67,63,68,65,65,62,66,0
1898,System-65_13,67,67,65,68,64,67,68,62,64,61,61,65,68,69,61,65,67,65,64,62,66,60,67,69,65,64,65,0
1899,System-65_14,62,69,69,64,65,61,68,64,65,64,68,67,60,61,69,68,60,64,67,68,66,65,63,61,63,61,69,0
1900,System-65_15,69,60,67,60,66,62,61,62,68,64,65,65,64,60,65,63,60,64,66,68,61,62,68,62,60,65,62,0
1901,System-65_16,62,60,62,60,62,60,63,68,60,68,66,60,63,61,61,60,62,69,67,67,65,67,64,63,64,64,62,0
1902,System-65_17,61,64,66,61,62,61,68,69,60,62,66,67,61,67,66,62,68,69,64,63,61,67,60,63,68,64,61,0
1903,System-65_18,68,63,62,61,64,67,64,67,67,61,69,62,61,63,66,66,65,62,61,67,69,60,66,62,60,68,67,0
1904,System-65_19,69,67,69,69,68,65,65,64,62,66,66,66,69,61,63,68,68,61,66,67,63,67,67,65,60,60,62,0
1905,System-65_20,69,63,63,68,65,62,62,63,60,64,60,64,66,66,62,62,62,62,67,63,60,66,63,66,60,62,69,0
1906,System-65_21,60,63,67,66,65,69,64,69,61,68,67,69,60,62,69,66,65,62,66,65,66,68,60,63,63,65,60,0
1907,System-65_22,65,64,61,66,62,64,69,69,68,67,67,63,69,63,65,64,63,69,66,66,62,60,68,61,65,65,69,0
1908,System-65_23,60,64,67,66,60,61,65,69,67,60,62,65,64,61,62,68,61,62,63,61,67,67,69,61,61,67,63,0
1909,System-65_24,62,61,61,66,68,65,62,63,65,69,63,68,63,68,62,66,61,66,62,69,60,68,64,62,67,61,64,0
1910,System-65_25,60,60,69,65,66,69,69,60,63,64,62,62,62,69,66,68,66,68,69,64,66,62,68,64,61,61,63,0
1911,System-65_26,69,61,60,69,64,67,63,66,64,62,61,68,61,62,67,67,68,63,63,60,63,67,68,61,63,64,60,0
1912,System-65_27,62,67,67,63,66,68,68,63,61,65,64,69,61,69,66,66,63,64,69,69,62,65,67,63,62,65,69,0
1913,System-65_28,66,63,64,60,68,68,69,69,69,60,67,64,68,64,65,62,63,60,67,60,68,62,64,69,61,68,62,0
1914,System-66_0,67,64,63,69,69,68,60,64,68,65,62,61,65,60,68,63,60,60,64,67,66,68,64,66,66,63,60,0
1915,System-66_1,62,64,62,69,68,66,69,66,65,67,66,66,67,65,67,62,66,68,67,64,68,65,61,64,66,69,66,0
1916,System-66_2,65,62,65,67,63,60,65,63,61,63,64,61,66,62,62,66,63,69,61,62,63,64,60,68,69,63,61,0
1917,System-66_3,63,60,68,64,62,60,68,63,67,68,60,60,69,63,62,62,62,61,63,67,68,68,61,68,69,68,60,0
1918,System-66_4,60,60,61,63,63,67,67,64,63,65,63,65,63,62,60,62,64,60,65,66,62,69,67,62,67,63,61,0
1919,System-66_5,69,68,64,68,69,64,67,66,66,65,64,60,68,66,61,60,66,66,64,63,60,64,63,67,69,60,65,0
1920,System-66_6,68,69,68,66,63,61,65,65,67,69,61,69,60,66,69,67,66,68,66,62,69,66,63,69,65,65,61,0
1921,System-66_7,64,61,65,60,69,68,67,60,64,65,63,62,69,64,61,69,68,68,66,61,68,63,67,64,68,68,66,0
1922,System-66_8,64,60,64,69,62,60,64,62,61,64,66,69,63,60,69,68,61,68,63,62,62,63,69,61,69,60,67,0
1923,System-66_9,68,60,68,69,69,68,61,62,66,65,67,64,60,67,60,68,62,67,63,66,64,66,64,62,68,66,63,0
1924,System-66_10,63,69,68,64,67,69,64,67,68,63,65,61,60,62,63,61,62,68,69,60,61,67,63,65,60,69,65,0
1925,System-66_11,66,69,63,65,60,62,64,64,62,68,67,68,64,67,60,60,67,62,62,63,62,64,67,62,60,69,65,0
1926,System-66_12,66,65,60,66,67,66,63,69,65,69,62,62,60,66,67,67,61,65,61,67,69,63,65,69,61,67,61,0
1927,System-66_13,60,66,64,66,62,69,68,68,68,63,64,60,68,63,65,69,68,68,60,68,66,69,67,66,69,67,63,0
1928,System-66_14,60,65,68,62,69,61,62,63,60,61,60,68,62,67,60,60,60,65,62,67,63,64,69,68,62,66,63,0
1929,System-66_15,60,68,69,64,69,66,69,60,63,66,64,63,61,60,62,60,65,64,67,63,69,63,63,68,61,68,67,0
1930,System-66_16,64,64,64,63,62,63,65,66,69,66,67,66,61,61,69,65,68,69,65,61,65,62,63,66,60,63,69,0
1931,System-66_17,67,66,67,68,63,62,66,66,64,67,69,64,67,65,62,60,67,66,63,61,69,61,68,60,64,61,64,0
1932,System-66_18,66,63,67,61,69,65,61,61,68,63,64,67,63,68,63,66,68,61,69,62,60,69,61,62,64,67,69,0
1933,System-66_19,65,65,68,61,61,61,63,60,66,65,69,68,63,61,68,63,63,60,63,69,67,67,67,69,64,63,64,0
